,bedrooms,year_since_1st_renovation,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,last_modification,have_basement
3500,5.0,111,2.75,2830,8925,1.5,0,0,3,2830,0,1967,2011,445,19,22,0,2011,false
3501,2.0,83,1.0,920,7569,1.0,0,0,4,920,0,1950,1983,453,6,69,0,1983,false
3502,4.0,114,2.25,3250,16684,2.0,0,0,3,3250,0,1979,2014,2192,22,24,0,2014,false
3503,2.0,56,1.75,1240,6417,1.0,0,0,5,1240,0,1924,1956,3799,35,61,0,1956,false
3504,4.0,104,2.5,3230,12100,1.0,0,0,3,1870,1360,1977,2004,3351,3,5,0,2004,true
3505,5.0,114,2.5,2500,9583,1.0,0,0,3,1300,1200,1979,2014,1187,10,73,0,2014,true
3506,2.0,80,1.75,1390,4482,1.0,0,0,4,1390,0,1980,0,2145,10,73,0,1980,false
3507,5.0,83,1.75,1940,6654,1.5,0,0,4,1940,0,1953,1983,1025,6,68,0,1983,false
3508,3.0,91,2.0,1900,8002,1.0,0,0,3,1900,0,1991,0,439,14,13,0,1991,false
3509,3.0,101,1.5,2380,14500,1.0,0,0,4,1850,530,1961,2001,3758,17,16,0,2001,true
3510,3.0,70,2.0,1480,3876,1.0,0,0,5,860,620,1928,1970,3884,35,56,0,1970,true
3511,4.0,23,3.75,3460,6738,2.0,0,0,3,3460,0,2013,1923,929,32,37,0,1923,false
3512,3.0,108,1.75,1444,249126,1.5,0,0,3,1444,0,2008,0,1848,41,40,0,2008,false
3513,4.0,106,3.0,1930,3031,1.0,0,0,3,1200,730,2006,0,2312,11,11,0,2006,true
3514,4.0,33,1.0,1200,2171,1.5,0,0,3,1200,0,1933,0,175,35,62,0,1933,false
3515,3.0,12,2.5,1769,7324,2.0,0,0,3,1769,0,2012,1912,328,1,45,0,1912,false
3516,3.0,12,2.5,2490,4540,2.5,0,0,3,2490,0,2012,1912,3383,32,37,0,1912,false
3517,4.0,114,3.25,3060,3898,2.0,0,0,3,2300,760,2014,0,2022,16,15,0,2014,true
3518,4.0,111,2.75,3030,6625,2.0,0,0,3,3030,0,2011,0,3432,32,37,0,2011,false
3519,3.0,109,2.5,2370,5353,2.0,0,0,3,2370,0,2009,0,914,11,11,0,2009,false
3520,3.0,106,3.25,1370,913,2.0,0,0,3,1100,270,2006,0,3283,35,55,0,2006,true
3521,3.0,114,1.75,1500,11968,1.0,0,0,3,1500,0,2014,0,2735,4,8,0,2014,false
3522,3.0,95,2.25,1715,6819,2.0,0,0,3,1715,0,1995,0,3545,14,2,0,1995,false
3523,2.0,102,1.0,1110,3200,1.0,0,0,3,1110,0,1925,2002,1143,35,58,0,2002,false
3524,5.0,106,2.75,2400,8050,2.0,0,0,3,2400,0,1998,2006,3453,1,45,0,2006,false
3525,3.0,88,1.0,1520,213444,1.5,0,3,5,1520,0,1988,0,128,32,37,0,1988,false
3526,4.0,94,2.75,3190,10970,2.0,0,0,3,3190,0,1994,0,2303,33,43,0,1994,false
3527,3.0,89,2.25,2400,5300,1.5,0,0,4,1250,1150,1939,1989,4117,35,56,0,1989,true
3528,3.0,89,1.0,1060,7473,1.0,0,0,3,1060,0,1959,1989,2251,10,73,0,1989,false
3529,2.0,102,1.75,1220,15600,1.0,0,0,3,1220,0,1972,2002,2902,1,0,0,2002,false
3530,4.0,79,2.25,2020,8424,1.0,0,0,4,1380,640,1979,0,794,19,22,0,1979,true
3531,4.0,89,2.25,2300,7700,1.0,0,0,3,1380,920,1959,1989,3548,35,60,0,1989,true
3532,4.0,79,2.75,2300,37533,1.0,0,3,5,1550,750,1979,0,4059,41,40,0,1979,true
3533,3.0,102,2.5,1660,1545,2.0,0,2,3,1400,260,2002,0,4159,35,52,0,2002,true
3534,4.0,72,3.0,3900,9750,1.0,0,4,5,2520,1380,1972,0,3382,3,5,0,1972,true
3535,3.0,100,1.75,1650,12349,1.0,0,0,3,1650,0,1957,2000,3127,34,72,0,2000,false
3536,4.0,85,2.5,2110,35091,1.0,0,0,4,1290,820,1985,0,2121,16,15,0,1985,true
3537,3.0,89,1.75,1960,6380,1.0,0,0,4,980,980,1939,1989,104,35,54,0,1989,true
3538,4.0,97,2.5,2770,63118,2.0,0,0,3,2770,0,1997,0,3757,7,10,0,1997,false
3539,4.0,78,1.75,2440,7350,1.0,0,0,3,1610,830,1978,0,2975,18,20,0,1978,true
3540,2.0,53,1.0,1320,8380,1.0,0,0,3,1320,0,1953,0,105,35,70,0,1953,false
3541,4.0,105,2.5,2570,4865,2.0,0,0,3,2570,0,2005,0,2362,21,23,0,2005,false
3542,2.0,103,1.0,940,5040,1.0,0,0,3,940,0,1926,2003,3910,35,61,0,2003,false
3543,2.0,108,1.0,700,4800,1.0,0,0,3,700,0,1922,2008,1020,35,59,0,2008,false
3544,3.0,81,2.0,1400,45738,2.0,0,0,4,1400,0,1981,0,2346,41,40,0,1981,false
3545,4.0,96,2.5,1890,7867,2.0,0,0,3,1890,0,1996,0,2154,21,23,0,1996,false
3546,2.0,51,1.0,720,11400,1.0,0,0,5,720,0,1951,0,1493,36,62,0,1951,false
3547,3.0,67,1.75,2410,8944,1.0,0,0,4,1860,550,1967,0,1293,32,36,0,1967,true
3548,3.0,85,2.5,1630,7950,1.0,0,0,3,1320,310,1985,0,1670,18,26,0,1985,true
3549,5.0,68,1.75,2330,14322,1.0,0,0,4,1180,1150,1968,0,781,32,37,0,1968,true
3550,2.0,85,2.25,1330,10838,2.0,0,0,3,1330,0,1985,0,1586,17,16,0,1985,false
3551,4.0,84,2.25,3190,11597,2.0,0,0,3,2300,890,1984,0,2185,33,42,0,1984,true
3552,3.0,106,1.75,1400,6300,1.0,0,0,3,1400,0,1998,2006,1401,12,12,0,2006,false
3553,3.0,67,1.0,970,9583,1.0,0,0,4,970,0,1967,0,2798,14,13,0,1967,false
3554,3.0,69,1.75,1010,9600,1.0,0,0,5,1010,0,1969,0,1527,9,26,0,1969,false
3555,3.0,109,2.5,3580,54450,1.5,0,0,3,3580,0,1990,2009,1973,21,23,0,2009,false
3556,2.0,27,1.0,1050,2570,1.0,0,0,5,850,200,1927,0,3794,35,56,0,1927,true
3557,5.0,77,2.5,2500,7200,1.0,0,0,4,1490,1010,1977,0,1206,31,31,0,1977,true
3558,3.0,106,3.0,2630,4896,2.0,0,0,3,2630,0,2006,0,101,31,31,0,2006,false
3559,4.0,93,4.5,6640,53330,2.0,0,0,3,6640,0,1993,0,1859,42,44,0,1993,false
3560,3.0,63,1.0,910,8789,1.0,0,0,3,910,0,1966,1963,3760,35,66,0,1963,false
3561,3.0,100,2.5,2610,35000,2.0,0,0,3,2610,0,1988,2000,1049,42,41,0,2000,false
3562,3.0,106,2.5,1720,6194,2.0,0,0,3,1720,0,1998,2006,3492,1,45,0,2006,false
3563,5.0,69,2.75,3650,13297,2.0,0,0,5,2750,900,1969,0,3658,23,25,0,1969,true
3564,3.0,80,1.75,2040,22693,1.0,0,0,4,2040,0,1980,0,1015,18,26,0,1980,false
3565,5.0,83,2.5,3260,24300,1.5,0,1,4,2310,950,1950,1983,3488,20,67,0,1983,true
3566,3.0,101,1.5,1590,8911,1.0,0,0,3,1590,0,1956,2001,3813,17,16,0,2001,false
3567,4.0,114,1.0,1440,7100,1.5,0,0,3,1440,0,1906,2014,2563,35,50,0,2014,false
3568,2.0,5,1.0,900,3400,1.0,0,0,5,900,0,1905,0,4252,35,51,0,1905,false
3569,6.0,93,4.0,3120,4240,2.0,0,2,4,2090,1030,1993,0,4100,35,49,0,1993,true
3570,3.0,100,2.5,1060,1536,2.0,0,0,3,1060,0,2000,0,2511,35,56,0,2000,false
3571,4.0,102,2.5,3000,9793,2.0,0,0,3,3000,0,2002,0,2302,21,23,0,2002,false
3572,3.0,100,2.5,2230,5348,2.0,0,0,3,2230,0,2000,0,3956,38,38,0,2000,false
3573,5.0,114,1.75,1890,5000,1.5,0,0,3,1090,800,1906,2014,287,35,50,0,2014,true
3574,4.0,106,3.5,4150,16197,2.0,0,0,3,4150,0,2006,0,385,1,45,0,2006,false
3575,3.0,113,1.75,1780,10409,1.0,0,0,3,1280,500,1981,2013,1083,32,36,0,2013,true
3576,4.0,103,2.5,2710,6583,2.0,0,0,3,2710,0,2003,0,3706,32,37,0,2003,false
3577,4.0,103,4.25,4390,13833,2.0,0,3,3,3320,1070,2003,0,3503,16,17,0,2003,true
3578,2.0,16,1.5,1640,4080,1.5,0,0,5,1540,100,1916,0,3329,35,48,0,1916,true
3579,3.0,105,2.25,1670,4800,1.5,0,3,3,1670,0,1903,2005,3909,35,58,0,2005,false
3580,3.0,89,2.5,2570,10431,2.0,0,0,3,2570,0,1989,0,4448,18,19,0,1989,false
3581,2.0,2,1.0,1500,3420,1.0,0,0,3,1500,0,1902,0,3272,35,47,0,1902,false
3582,3.0,83,1.0,2710,19000,2.0,0,3,4,2710,0,1950,1983,1362,6,68,0,1983,false
3583,4.0,78,1.75,2860,48351,1.0,0,0,3,1710,1150,1978,0,1536,42,44,0,1978,true
3584,2.0,37,0.75,840,40642,1.0,1,4,4,840,0,1937,0,4312,41,40,0,1937,false
3585,4.0,91,2.5,2990,8913,2.0,0,0,4,2990,0,1991,0,1506,32,36,0,1991,false
3586,5.0,44,1.0,1170,6757,1.0,0,0,4,800,370,1944,0,888,35,60,0,1944,true
3587,3.0,108,1.5,1200,6240,1.0,0,0,3,1030,170,1952,2008,2745,35,53,0,2008,true
3588,2.0,96,1.0,1020,8100,1.0,0,0,3,1020,0,1940,1996,382,35,69,0,1996,false
3589,2.0,48,1.0,910,8155,1.0,0,0,4,910,0,1948,0,1048,36,67,0,1948,false
3590,1.0,7,1.0,700,2500,1.0,0,0,4,700,0,1907,0,3128,35,49,0,1907,false
3591,4.0,81,1.75,2420,37800,1.0,0,0,4,1880,540,1981,0,2030,31,32,0,1981,true
3592,3.0,112,1.75,1950,8712,1.0,0,0,3,1950,0,1960,2012,1451,32,33,0,2012,false
3593,4.0,12,2.5,3060,6000,2.0,0,0,3,3060,0,2012,1912,1789,21,23,0,1912,false
3594,4.0,113,1.0,1390,18000,1.0,0,0,3,1390,0,1955,2013,3049,18,20,0,2013,false
3595,2.0,108,1.5,1200,1687,3.0,0,0,3,1200,0,2008,0,2867,35,47,0,2008,false
3596,3.0,103,2.5,2440,4153,2.0,0,0,3,2440,0,2003,0,3817,31,31,0,2003,false
3597,3.0,105,3.25,2310,3075,2.0,0,0,3,1730,580,2005,0,3259,35,55,0,2005,true
3598,3.0,109,2.75,2600,64626,1.5,0,0,3,2600,0,2009,0,3868,37,75,0,2009,false
3599,3.0,111,2.25,1490,1212,2.0,0,0,3,1040,450,2011,0,3199,35,53,0,2011,true
3600,3.0,105,2.5,2432,9391,2.0,0,2,3,2432,0,2005,0,2477,14,0,0,2005,false
3601,4.0,114,2.75,3610,8580,2.0,0,0,3,3610,0,2014,0,532,19,21,0,2014,false
3602,4.0,23,3.0,2530,10000,2.0,0,0,3,2530,0,2013,1923,247,6,66,0,1923,false
3603,4.0,114,2.75,2790,5527,2.0,0,0,3,2790,0,2014,0,4320,27,27,0,2014,false
3604,3.0,114,3.0,1670,4440,1.0,0,0,3,1670,0,2014,0,3438,12,12,0,2014,false
3605,1.0,107,1.5,1170,1456,2.0,0,0,3,1070,100,2007,0,2556,35,61,0,2007,true
3606,4.0,108,2.0,1350,942,3.0,0,0,3,1350,0,2008,0,4365,16,17,0,2008,false
3607,2.0,114,1.75,1110,1773,2.0,0,0,3,1110,0,2014,0,3183,35,51,0,2014,false
3608,1.0,114,1.25,1100,638,3.0,0,0,3,1100,0,2014,0,3161,35,53,0,2014,false
3609,3.0,30,4.25,2820,7200,2.0,0,0,4,2460,360,1930,0,2717,35,53,0,1930,true
3610,3.0,109,1.0,1040,8128,1.0,0,0,3,1040,0,1983,2009,2339,11,11,0,2009,false
3611,2.0,80,1.75,1910,3376,2.0,0,0,3,1910,0,1980,0,1803,21,23,0,1980,false
3612,4.0,98,1.0,1370,8499,1.0,0,0,3,1370,0,1949,1998,935,36,67,0,1998,false
3613,3.0,27,1.5,1500,5000,1.5,0,0,4,1140,360,1927,0,3839,35,56,0,1927,true
3614,3.0,69,1.0,1200,9087,1.0,0,0,5,1200,0,1969,0,4309,25,34,0,1969,false
3615,2.0,4,1.0,1050,2542,1.0,0,0,3,880,170,1904,0,1338,35,59,0,1904,true
3616,5.0,20,2.5,2670,16777,1.5,0,0,4,1620,1050,1920,0,2166,35,60,0,1920,true
3617,4.0,72,2.5,2190,11500,1.0,0,0,4,1430,760,1972,0,3269,3,5,0,1972,true
3618,4.0,94,2.5,3130,40918,2.0,0,0,3,3130,0,1994,0,3362,27,27,0,1994,false
3619,3.0,106,2.5,1700,9100,1.0,0,0,3,1160,540,1998,2006,3950,35,61,0,2006,true
3620,3.0,78,1.75,1700,17355,1.0,0,0,3,1200,500,1978,0,2324,21,23,0,1978,true
3621,3.0,107,3.5,1360,1275,2.0,0,0,3,1240,120,2007,0,711,35,64,0,2007,true
3622,3.0,86,2.0,1610,15005,1.0,0,0,4,1610,0,1986,0,2685,7,10,0,1986,false
3623,5.0,91,2.75,2130,6222,1.0,0,0,3,1300,830,1991,0,3287,35,57,0,1991,true
3624,3.0,57,1.0,1800,7650,1.0,0,0,5,1800,0,1957,0,3670,32,34,0,1957,false
3625,4.0,74,2.75,2950,15540,1.0,0,0,4,2120,830,1974,0,2092,18,26,0,1974,true
3626,3.0,64,2.25,2120,54014,2.0,0,0,4,2120,0,1964,0,3175,3,4,0,1964,false
3627,4.0,105,2.5,3500,7048,2.0,0,0,3,3500,0,2005,0,4311,31,32,0,2005,false
3628,3.0,93,2.0,1440,9220,1.0,0,0,3,1440,0,1965,1993,2249,10,73,0,1993,false
3629,4.0,110,2.0,2120,3360,2.0,0,0,3,2120,0,1905,2010,3170,35,53,0,2010,false
3630,2.0,74,2.5,1780,2067,2.0,0,0,5,1780,0,1974,0,1894,3,3,0,1974,false
3631,2.0,112,1.0,960,8153,1.0,0,0,3,960,0,1947,2012,2277,36,67,0,2012,false
3632,2.0,106,1.75,1510,4980,1.0,0,0,3,1510,0,2006,0,725,31,32,0,2006,false
3633,1.0,48,1.5,1010,5750,1.0,0,0,3,1010,0,1911,1948,3349,35,63,0,1948,false
3634,3.0,89,3.0,3790,5001,2.0,0,0,3,2810,980,1989,0,3003,35,59,0,1989,true
3635,3.0,48,1.75,3600,8666,2.0,0,0,4,2400,1200,1948,0,642,19,21,0,1948,true
3636,3.0,97,1.75,1300,7030,1.0,0,0,3,1300,0,1968,1997,718,19,22,0,1997,false
3637,4.0,101,2.25,2500,4046,1.5,0,0,4,1520,980,1940,2001,4131,35,56,0,2001,true
3638,3.0,104,2.25,2090,10733,1.0,0,0,3,1440,650,1958,2004,3255,35,54,0,2004,true
3639,3.0,103,1.75,2200,14630,1.5,0,1,3,2200,0,1948,2003,4416,3,3,0,2003,false
3640,3.0,113,2.25,2070,15002,1.5,0,0,3,2070,0,1955,2013,3489,20,67,0,2013,false
3641,3.0,82,1.0,1320,7341,1.0,0,0,3,1320,0,1982,0,945,36,67,0,1982,false
3642,4.0,112,2.0,1360,60548,1.0,0,0,3,960,400,1960,2012,2956,1,0,0,2012,true
3643,2.0,42,1.0,930,7623,1.0,0,0,2,930,0,1942,0,108,6,68,0,1942,false
3644,3.0,37,2.5,1760,8584,1.5,0,0,5,1760,0,1937,0,1106,6,66,0,1937,false
3645,3.0,85,1.75,1410,8100,2.0,0,0,3,1410,0,1985,0,1874,21,23,0,1985,false
3646,4.0,92,2.5,2570,7859,2.0,0,0,3,2570,0,1992,0,1890,21,23,0,1992,false
3647,3.0,96,2.75,1300,14197,1.0,0,0,3,860,440,1996,0,372,18,18,0,1996,true
3648,3.0,102,1.0,1580,6300,1.0,0,0,3,1180,400,1925,2002,1772,35,74,0,2002,true
3649,4.0,105,2.5,2960,6031,2.0,0,0,3,2960,0,2005,0,1917,21,23,0,2005,false
3650,4.0,103,3.0,2330,3497,2.0,0,0,3,1920,410,2003,0,3537,35,51,0,2003,true
3651,4.0,104,2.25,2070,39446,1.0,0,0,3,1470,600,1977,2004,1676,20,67,0,2004,true
3652,2.0,58,1.0,970,5750,1.0,0,0,4,970,0,1932,1958,3608,35,61,0,1958,false
3653,3.0,109,2.25,2310,7200,2.0,0,0,3,2310,0,1990,2009,249,18,19,0,2009,false
3654,4.0,88,2.5,2290,11173,2.0,0,0,4,2290,0,1988,0,712,32,36,0,1988,false
3655,3.0,67,2.25,1720,9600,1.0,0,0,4,1220,500,1967,0,3611,31,31,0,1967,true
3656,2.0,101,1.5,1190,3400,1.0,0,0,3,990,200,1919,2001,3676,35,54,0,2001,true
3657,2.0,88,1.0,870,5750,1.0,0,0,4,870,0,1947,1988,3281,35,55,0,1988,false
3658,2.0,109,1.5,1068,1758,2.0,0,0,3,1068,0,1990,2009,3936,17,16,0,2009,false
3659,4.0,93,2.75,2140,10316,2.0,0,0,3,2140,0,1993,0,2417,1,0,0,1993,false
3660,4.0,84,2.5,3300,165528,2.0,0,0,3,3300,0,1984,0,1547,42,44,0,1984,false
3661,5.0,45,4.25,4830,8050,2.5,0,2,4,3710,1120,1914,1945,2329,35,64,0,1945,true
3662,5.0,114,3.25,2820,6589,1.5,0,0,3,2320,500,1906,2014,3977,35,57,0,2014,true
3663,4.0,113,3.0,2440,9664,2.0,0,0,3,1890,550,1981,2013,1512,17,16,0,2013,true
3664,4.0,29,1.5,1800,3245,1.5,0,0,4,1800,0,1929,0,1961,35,47,0,1929,false
3665,3.0,79,1.0,1010,8800,1.0,0,0,4,1010,0,1954,1979,3668,35,57,0,1979,false
3666,4.0,31,2.75,3220,4392,1.5,0,0,4,2320,900,1931,0,3642,35,48,0,1931,true
3667,5.0,108,3.5,5000,26540,2.0,0,3,3,3410,1590,2008,0,3267,23,25,0,2008,true
3668,2.0,76,1.0,1200,24792,2.0,0,0,2,1200,0,1976,0,2567,31,32,0,1976,false
3669,3.0,85,2.25,1470,4322,2.0,0,0,3,1470,0,1985,0,3236,16,17,0,1985,false
3670,3.0,103,2.5,2600,4506,2.0,0,0,3,2600,0,2003,0,950,17,16,0,2003,false
3671,4.0,58,1.5,2750,128502,1.0,0,0,2,1500,1250,1958,0,1510,32,33,0,1958,true
3672,2.0,101,1.0,1320,9967,1.0,0,0,3,940,380,1919,2001,3015,35,51,0,2001,true
3673,3.0,105,2.5,3350,4007,2.0,0,0,3,2550,800,2005,0,30,19,22,0,2005,true
3674,3.0,79,2.5,2650,2387,2.0,0,0,3,1830,820,1920,1979,3117,35,58,0,1979,true
3675,2.0,108,2.0,1860,10856,1.0,0,0,3,1260,600,1952,2008,289,35,71,0,2008,true
3676,3.0,72,1.0,960,8855,1.0,0,0,4,960,0,1958,1972,760,36,67,0,1972,false
3677,4.0,37,1.75,2010,6300,1.0,0,2,5,1610,400,1937,0,2464,35,74,0,1937,true
3678,2.0,28,1.0,900,28800,1.0,0,0,1,900,0,1928,0,4222,38,38,0,1928,false
3679,4.0,97,2.5,2340,11784,2.0,0,0,3,2340,0,1997,0,2089,18,26,0,1997,false
3680,4.0,114,3.0,3720,15048,3.0,0,0,3,3720,0,1979,2014,73,32,37,0,2014,false
3681,3.0,113,2.0,1890,29185,1.0,0,0,3,1470,420,1949,2013,624,3,5,0,2013,true
3682,4.0,101,2.5,2680,12215,1.0,1,4,3,1590,1090,1956,2001,1422,26,68,0,2001,true
3683,3.0,107,2.5,1460,1613,2.0,0,0,3,1180,280,2007,0,3823,35,56,0,2007,true
3684,3.0,106,2.5,3180,7904,1.0,0,0,3,1810,1370,2006,0,2447,32,34,0,2006,true
3685,4.0,113,2.25,1980,15086,2.0,0,0,3,1980,0,1981,2013,1745,33,42,0,2013,false
3686,2.0,108,2.0,1090,934,3.0,0,0,3,1090,0,2008,0,1274,35,52,0,2008,false
3687,4.0,102,2.5,2230,5970,2.0,0,0,4,2230,0,2002,0,1093,9,26,0,2002,false
3688,4.0,95,2.75,3330,9143,2.0,0,0,4,3330,0,1995,0,272,19,21,0,1995,false
3689,4.0,4,2.0,1880,3840,1.0,0,0,3,970,910,1904,0,217,35,64,0,1904,true
3690,5.0,100,3.0,2870,5700,1.0,0,0,3,1950,920,1964,2000,3314,35,47,0,2000,true
3691,4.0,111,1.75,2120,9786,1.0,0,0,3,1640,480,1967,2011,3510,36,70,0,2011,true
3692,4.0,101,2.5,2700,6998,2.0,0,0,3,2700,0,2001,0,964,40,69,0,2001,false
3693,4.0,107,2.5,3670,7680,2.5,0,0,3,3670,0,2007,0,2504,16,17,0,2007,false
3694,3.0,108,2.5,1220,1330,2.0,0,0,3,1010,210,2008,0,4220,35,56,0,2008,true
3695,5.0,107,3.25,4390,11250,2.0,0,0,3,4390,0,2007,0,4234,23,25,0,2007,false
3696,4.0,114,2.5,3560,5265,3.0,0,0,3,3560,0,2014,0,1313,31,31,0,2014,false
3697,4.0,107,3.25,3530,8589,2.0,0,0,3,3530,0,2007,0,189,19,21,0,2007,false
3698,4.0,106,2.5,2280,5000,2.0,0,0,3,2280,0,2006,0,2353,21,23,0,2006,false
3699,4.0,23,3.75,4350,7965,2.0,0,0,3,4350,0,2013,1923,1654,3,3,0,1923,false
3700,3.0,93,3.5,3830,221284,2.0,0,0,3,3530,300,1993,0,1521,42,44,0,1993,true
3701,3.0,93,2.0,2050,13303,1.0,0,0,3,2050,0,1993,0,2971,14,2,0,1993,false
3702,3.0,89,2.5,3660,39478,2.0,0,2,4,3260,400,1989,0,2415,12,12,0,1989,true
3703,4.0,103,2.5,3350,46748,2.0,0,0,3,3350,0,2004,2003,2493,4,8,0,2003,false
3704,3.0,108,2.0,1270,3600,1.0,0,0,3,1270,0,1963,2008,2359,35,59,0,2008,false
3705,4.0,108,3.5,3400,3850,2.5,0,0,3,2790,610,2008,0,1958,35,53,0,2008,true
3706,3.0,89,1.0,1200,8514,1.0,0,0,3,1200,0,1959,1989,840,12,12,0,1989,false
3707,3.0,78,2.5,2200,11000,2.0,0,2,3,2200,0,1978,0,870,3,7,0,1978,false
3708,3.0,89,2.5,1680,11312,1.0,0,0,3,1080,600,1959,1989,198,35,65,0,1989,true
3709,5.0,101,3.5,3840,8279,2.0,0,0,3,3840,0,2001,0,1767,33,42,0,2001,false
3710,2.0,103,1.0,950,4500,1.0,0,2,3,850,100,1926,2003,3096,35,47,0,2003,true
3711,4.0,94,2.5,2280,42077,2.0,0,0,3,2280,0,1994,0,1645,18,26,0,1994,false
3712,4.0,100,2.5,1970,6600,2.0,0,0,3,1970,0,1987,2000,2452,18,18,0,2000,false
3713,3.0,67,1.5,1620,9310,1.0,0,0,4,1620,0,1967,0,1365,9,26,0,1967,false
3714,4.0,102,2.5,2600,7200,2.0,0,0,3,2600,0,1962,2002,4343,35,54,0,2002,false
3715,2.0,29,1.0,1250,3825,1.0,0,0,3,850,400,1929,0,3887,35,56,0,1929,true
3716,4.0,93,1.75,2130,5080,1.5,0,0,3,2130,0,1914,1993,2241,35,58,0,1993,false
3717,4.0,78,1.75,2550,8976,1.0,0,0,5,1300,1250,1978,0,1591,18,19,0,1978,true
3718,3.0,111,1.0,1150,6000,1.5,0,0,3,1150,0,1927,2011,1923,27,27,0,2011,false
3719,3.0,67,1.75,1040,9000,1.0,0,0,4,1040,0,1967,0,3202,16,15,0,1967,false
3720,4.0,96,2.5,3340,10422,2.0,0,0,3,3340,0,1996,0,164,19,21,0,1996,false
3721,6.0,0,2.75,2630,9420,2.0,0,0,5,2510,120,1900,0,3597,35,47,0,1900,true
3722,3.0,94,2.25,1640,3896,2.0,0,0,3,1640,0,1994,0,3195,16,17,0,1994,false
3723,2.0,48,1.0,770,7906,1.0,0,0,4,770,0,1948,0,4217,36,67,0,1948,false
3724,4.0,106,3.25,4350,112750,1.0,0,0,3,2200,2150,2006,0,3764,16,15,0,2006,true
3725,4.0,100,1.75,1700,5846,1.0,0,0,3,1700,0,1957,2000,3077,35,74,0,2000,false
3726,3.0,84,1.75,2050,9580,1.0,0,0,3,1400,650,1984,0,1915,33,42,0,1984,true
3727,3.0,101,2.25,1660,5128,2.0,0,0,3,1660,0,2001,0,2426,11,11,0,2001,false
3728,3.0,104,1.75,1990,9594,1.0,0,0,3,1190,800,1977,2004,1043,31,31,0,2004,true
3729,5.0,100,5.5,7050,42840,1.0,0,2,4,4320,2730,1978,2000,757,8,3,0,2000,true
3730,3.0,86,2.0,1770,7000,1.0,0,0,3,1770,0,1986,0,2555,1,0,0,1986,false
3731,3.0,91,2.25,2440,47916,2.0,0,0,3,2090,350,1991,0,2592,31,32,0,1991,true
3732,3.0,106,2.5,2620,51354,2.0,0,0,3,2620,0,1998,2006,2001,42,44,0,2006,false
3733,4.0,94,2.5,2440,11005,2.0,0,0,3,2440,0,1994,0,473,25,34,0,1994,false
3734,2.0,105,1.0,1080,7775,1.0,0,0,3,1080,0,1955,2005,3772,35,63,0,2005,false
3735,3.0,62,1.0,1090,10710,1.0,0,0,4,1090,0,1962,0,125,32,34,0,1962,false
3736,3.0,108,1.75,1400,13775,1.0,0,0,3,1400,0,1963,2008,3730,17,16,0,2008,false
3737,3.0,94,2.5,2010,7200,2.0,0,0,3,2010,0,1994,0,4297,17,16,0,1994,false
3738,3.0,20,1.0,1640,12855,1.5,0,0,5,1500,140,1920,0,3916,3,3,0,1920,true
3739,5.0,103,2.5,3290,5029,2.0,0,0,3,3290,0,2004,2003,2916,33,43,0,2003,false
3740,2.0,109,2.5,2510,14878,2.0,0,0,3,2510,0,1990,2009,1336,5,9,0,2009,false
3741,2.0,108,1.0,860,6050,1.0,0,0,3,860,0,1952,2008,3010,35,55,0,2008,false
3742,4.0,77,2.5,2840,12866,1.0,0,0,4,1780,1060,1977,0,2690,3,4,0,1977,true
3743,3.0,78,1.75,1750,7020,2.0,0,0,3,1750,0,1934,1978,2616,4,8,0,1978,false
3744,3.0,100,1.5,1300,19163,1.0,0,0,3,1300,0,1964,2000,797,31,31,0,2000,false
3745,3.0,110,2.75,3890,7216,2.0,0,1,3,3260,630,1967,2010,3524,35,57,0,2010,true
3746,3.0,106,2.25,1460,941,3.0,0,0,3,1460,0,2006,0,358,35,62,0,2006,false
3747,4.0,84,1.0,1410,3376,1.5,0,0,5,1410,0,1911,1984,3726,35,50,0,1984,false
3748,4.0,56,2.75,3770,10900,2.0,0,2,5,3070,700,1924,1956,2804,35,64,0,1956,true
3749,3.0,7,2.0,1190,4072,1.5,0,0,5,1190,0,1907,0,4202,35,57,0,1907,false
3750,3.0,88,2.0,1410,6413,1.0,0,0,4,910,500,1947,1988,3940,35,54,0,1988,true
3751,3.0,56,2.0,2500,4080,1.5,0,0,5,1680,820,1922,1956,4381,35,47,0,1956,true
3752,2.0,46,1.0,800,2280,1.0,0,0,5,800,0,1946,0,3196,35,50,0,1946,false
3753,3.0,93,2.5,2530,13446,2.0,0,0,3,2530,0,1993,0,2454,11,11,0,1993,false
3754,3.0,109,2.0,2570,28500,1.0,0,0,3,1970,600,1983,2009,998,31,31,0,2009,true
3755,3.0,100,2.75,2090,9620,1.0,0,0,3,1340,750,1987,2000,2951,14,13,0,2000,true
3756,5.0,112,2.25,2980,7781,1.0,0,0,3,1580,1400,1960,2012,3324,35,60,0,2012,true
3757,3.0,113,1.75,1170,8239,1.0,0,0,3,1170,0,1981,2013,2279,9,26,0,2013,false
3758,3.0,103,3.5,2080,5100,2.0,0,0,3,2080,0,2004,2003,2444,21,23,0,2003,false
3759,5.0,97,3.25,3350,4000,2.0,0,0,4,2510,840,1997,0,3398,35,48,0,1997,true
3760,2.0,107,2.5,1050,1029,2.0,0,0,3,950,100,2007,0,35,35,59,0,2007,true
3761,2.0,114,1.0,900,13531,1.0,0,0,3,900,0,1979,2014,60,28,28,0,2014,false
