,price,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,last_modification,have_basement
3866,625000.0,2014-07-02 00:00:00,3.0,3.0,1820,1641,3.0,0,0,3,1540,280,2006,0,1,35,58,0,2006,1
3867,475000.0,2014-07-02 00:00:00,4.0,2.0,2100,13468,1.0,0,0,5,1050,1050,1962,0,364,35,60,0,1962,1
3868,275250.0,2014-07-02 00:00:00,3.0,2.25,1520,7199,2.0,0,0,4,1520,0,1992,0,1954,21,23,0,1992,1
3869,253000.0,2014-07-02 00:00:00,2.0,1.0,1310,7128,1.0,0,0,4,940,370,1980,0,311,18,19,0,1980,1
3870,630000.0,2014-07-02 00:00:00,4.0,2.5,2190,9880,1.0,0,0,4,1410,780,1979,0,341,19,21,0,1979,1
3871,660500.0,2014-07-02 00:00:00,5.0,2.5,2950,5500,1.5,0,0,5,1720,1230,1918,0,2389,35,64,0,1918,1
3872,262000.0,2014-07-02 00:00:00,5.0,1.0,1870,7800,1.0,0,0,3,1580,290,1962,2003,4338,35,69,0,2003,1
3873,2147500.0,2014-07-02 00:00:00,3.0,3.5,4660,5500,2.0,0,4,5,3040,1620,1909,1988,2461,35,46,0,1988,1
3874,552000.0,2014-07-02 00:00:00,3.0,2.5,1840,9900,1.0,0,0,3,1840,0,1978,0,2546,3,6,0,1978,1
3875,1411600.0,2014-07-02 00:00:00,2.0,2.5,3180,9400,2.0,0,4,5,2610,570,1985,0,3363,3,5,0,1985,1
3876,736000.0,2014-07-02 00:00:00,2.0,1.0,1500,4000,1.0,0,0,3,1100,400,1933,0,2056,35,52,0,1933,1
3877,355000.0,2014-07-02 00:00:00,3.0,1.75,1730,7416,1.5,0,0,3,1730,0,1954,2005,1412,36,62,0,2005,1
3878,305000.0,2014-07-02 00:00:00,3.0,1.0,1580,7424,1.0,0,0,3,1010,570,1962,2003,578,32,36,0,2003,1
3879,484998.0,2014-07-02 00:00:00,4.0,2.5,1540,1870,2.0,0,0,3,1540,0,2014,0,2193,16,17,0,2014,1
3880,1054690.0,2014-07-02 00:00:00,4.0,3.5,3390,3979,2.0,0,0,3,2610,780,2014,0,3040,35,74,0,2014,1
3881,334500.0,2014-07-02 00:00:00,2.0,1.5,830,1858,2.0,0,0,3,830,0,2005,0,1949,35,64,0,2005,1
3882,475000.0,2014-07-02 00:00:00,4.0,2.75,2620,6178,2.0,0,0,3,2620,0,2013,1923,4506,27,27,0,1923,1
3883,309780.0,2014-07-02 00:00:00,3.0,2.5,2242,4500,2.0,0,0,3,2242,0,2014,0,4508,1,45,0,2014,1
3884,795000.0,2014-07-02 00:00:00,4.0,2.5,2890,7798,2.0,0,0,3,2890,0,2005,0,1121,3,5,0,2005,1
3885,274500.0,2014-07-02 00:00:00,3.0,2.25,1450,4050,2.0,0,0,3,1450,0,2010,0,2284,21,23,0,2010,1
3886,265050.0,2014-07-02 00:00:00,2.0,1.5,800,2119,2.0,0,0,3,800,0,2008,0,3533,35,49,0,2008,1
3887,567500.0,2014-07-02 00:00:00,3.0,2.5,2280,2502,2.0,0,0,3,1880,400,2006,0,3618,16,15,0,2006,1
3888,915000.0,2014-07-02 00:00:00,3.0,4.5,3850,62726,2.0,0,0,3,3120,730,2013,1923,1778,31,32,0,1923,1
3889,285000.0,2014-07-03 00:00:00,5.0,2.5,2270,6300,2.0,0,0,3,2270,0,1995,0,613,1,45,0,1995,1
3890,445838.0,2014-07-03 00:00:00,3.0,2.5,2250,5692,2.0,0,0,3,2250,0,2000,0,11,35,65,0,2000,1
3891,304900.0,2014-07-03 00:00:00,4.0,1.75,2600,11325,1.0,0,0,4,1610,990,1969,0,1959,18,19,0,1969,1
3892,940000.0,2014-07-03 00:00:00,4.0,2.0,2490,9525,2.0,0,0,5,2490,0,1968,0,3339,23,25,0,1968,1
3893,1127000.0,2014-07-03 00:00:00,4.0,2.5,3160,8281,2.0,0,0,4,3160,0,1995,0,3897,19,21,0,1995,1
3894,835000.0,2014-07-03 00:00:00,4.0,4.25,4930,25714,2.0,0,0,3,4930,0,2005,0,2758,1,45,0,2005,1
3895,290000.0,2014-07-03 00:00:00,3.0,1.0,1440,11250,1.0,0,0,3,1440,0,1967,2011,1545,32,33,0,2011,1
3896,250000.0,2014-07-03 00:00:00,3.0,1.75,1770,8868,1.0,0,0,4,1770,0,1959,0,410,1,1,0,1959,1
3897,342000.0,2014-07-03 00:00:00,4.0,2.5,2300,6448,2.0,0,0,3,2300,0,2001,0,2132,18,18,0,2001,1
3898,1012000.0,2014-07-03 00:00:00,4.0,2.5,2980,16263,2.0,0,0,3,2980,0,1989,0,3765,3,5,0,1989,1
3899,400000.0,2014-07-03 00:00:00,4.0,2.25,2230,7200,1.0,0,0,4,1300,930,1963,0,2025,36,62,0,1963,1
3900,312500.0,2014-07-03 00:00:00,3.0,1.75,1830,7969,1.0,0,0,3,930,900,1950,2008,2609,32,33,0,2008,1
3901,267000.0,2014-07-03 00:00:00,3.0,1.0,1740,10875,1.0,0,0,4,1020,720,1962,0,3101,40,72,0,1962,1
3902,575000.0,2014-07-03 00:00:00,3.0,1.75,1530,6743,1.0,0,0,3,1410,120,1955,2005,3436,35,55,0,2005,1
3903,810000.0,2014-07-03 00:00:00,3.0,1.5,1520,9041,1.0,0,0,4,1520,0,1954,1979,4447,3,3,0,1979,1
3904,850000.0,2014-07-03 00:00:00,3.0,2.5,3230,5000,2.0,0,2,5,2430,800,1945,0,2106,35,56,0,1945,1
3905,1015000.0,2014-07-03 00:00:00,3.0,3.25,3620,4000,2.0,0,0,3,2730,890,2005,0,2883,35,74,0,2005,1
3906,1100000.0,2014-07-03 00:00:00,4.0,3.75,5070,60123,2.0,0,0,3,5070,0,2000,0,3643,31,32,0,2000,1
3907,240000.0,2014-07-03 00:00:00,3.0,1.75,1570,8750,1.0,0,0,3,1570,0,1960,2012,1397,6,66,0,2012,1
3908,198000.0,2014-07-03 00:00:00,4.0,1.75,2080,7200,1.0,0,0,4,1050,1030,1966,0,3134,1,0,0,1966,1
3909,565000.0,2014-07-03 00:00:00,4.0,2.5,2230,8624,1.0,0,0,4,1430,800,1969,0,806,31,31,0,1969,1
3910,1195000.0,2014-07-03 00:00:00,5.0,3.0,3420,18129,2.0,0,0,3,2540,880,1952,2005,4047,23,25,0,2005,1
3911,340000.0,2014-07-03 00:00:00,8.0,2.75,2790,6695,1.0,0,0,3,1470,1320,1977,2004,1371,36,62,0,2004,1
3912,815000.0,2014-07-03 00:00:00,4.0,2.5,3150,4203,2.0,0,0,3,3150,0,2002,0,4470,19,21,0,2002,1
3913,1875000.0,2014-07-03 00:00:00,4.0,3.25,3930,10929,2.0,0,0,3,3930,0,2006,0,209,3,3,0,2006,1
3914,588000.0,2014-07-03 00:00:00,5.0,3.0,2190,4900,2.0,0,0,5,1490,700,1940,0,4208,35,56,0,1940,1
3915,280500.0,2014-07-03 00:00:00,4.0,2.5,1890,6962,2.0,0,0,3,1890,0,1997,0,2554,1,45,0,1997,1
3916,390000.0,2014-07-03 00:00:00,4.0,2.0,1900,76877,1.0,0,0,3,1900,0,2004,2003,1310,18,26,0,2003,1
3917,509000.0,2014-07-03 00:00:00,2.0,1.5,1930,3521,2.0,0,0,3,1930,0,1989,0,4077,3,6,0,1989,1
3918,490600.0,2014-07-03 00:00:00,3.0,2.5,3316,11447,2.0,0,0,3,3316,0,1986,0,2800,14,13,0,1986,1
3919,650000.0,2014-07-03 00:00:00,3.0,1.5,1380,4500,1.0,0,0,5,1380,0,1960,0,2374,23,25,0,1960,1
3920,715000.0,2014-07-03 00:00:00,3.0,4.0,2080,2250,3.0,0,4,3,2080,0,1997,0,3235,35,47,0,1997,1
3921,529950.0,2014-07-03 00:00:00,3.0,1.0,1240,5000,1.5,0,0,5,1240,0,1909,1988,4170,35,50,0,1988,1
3922,265000.0,2014-07-03 00:00:00,3.0,1.0,1020,8610,1.0,0,0,5,1020,0,1959,0,2963,32,34,0,1959,1
3923,1755000.0,2014-07-03 00:00:00,3.0,2.0,2360,4800,2.0,0,0,3,2360,0,1909,2014,526,35,53,0,2014,1
3924,1140000.0,2014-07-03 00:00:00,3.0,2.5,2780,33503,1.5,0,1,4,2110,670,1969,0,2431,33,43,0,1969,1
3925,610000.0,2014-07-03 00:00:00,3.0,2.0,2300,13418,1.0,0,0,3,1430,870,1955,2005,2809,3,3,0,2005,1
3926,554729.0,2014-07-03 00:00:00,4.0,2.5,2020,4350,2.0,0,0,5,1730,290,1943,0,3129,35,74,0,1943,1
3927,395000.0,2014-07-03 00:00:00,5.0,1.75,1840,10453,1.0,0,2,3,1360,480,1948,1994,2373,6,68,0,1994,1
3928,341000.0,2014-07-03 00:00:00,3.0,1.0,1390,4814,1.5,0,0,3,1390,0,1908,1988,4153,35,54,0,1988,1
3929,264500.0,2014-07-03 00:00:00,4.0,2.25,2060,11385,1.0,0,0,4,1200,860,1962,0,1826,14,13,0,1962,1
3930,395000.0,2014-07-03 00:00:00,4.0,2.75,2640,35070,1.5,0,0,3,2640,0,1963,2008,1638,18,19,0,2008,1
3931,640000.0,2014-07-03 00:00:00,3.0,2.25,1980,10115,1.0,0,0,3,1980,0,1959,1989,2610,3,4,0,1989,1
3932,430000.0,2014-07-03 00:00:00,3.0,1.5,1810,5080,1.0,0,0,3,1030,780,1958,2004,3951,35,54,0,2004,1
3933,410000.0,2014-07-03 00:00:00,4.0,2.5,1700,9000,1.0,0,0,5,1700,0,1972,0,851,19,22,0,1972,1
3934,220000.0,2014-07-03 00:00:00,4.0,1.0,1200,6000,1.5,0,0,3,1200,0,1923,1998,4099,35,49,0,1998,1
3935,1625000.0,2014-07-03 00:00:00,4.0,3.25,2980,3600,2.0,0,0,3,2150,830,1999,0,1448,35,53,0,1999,1
3936,405500.0,2014-07-03 00:00:00,2.0,2.75,1350,1252,2.0,0,0,3,1120,230,2006,0,4359,35,63,0,2006,1
3937,633000.0,2014-07-03 00:00:00,4.0,2.5,2360,10000,1.0,0,3,3,1980,380,1977,2004,2797,35,61,0,2004,1
3938,295950.0,2014-07-03 00:00:00,2.0,1.0,1190,6200,1.0,0,0,3,1190,0,1948,1994,1150,36,62,0,1994,1
3939,1042031.0,2014-07-03 00:00:00,4.0,5.0,4110,43560,2.0,0,0,4,4110,0,1978,2000,2440,3,4,0,2000,1
3940,605000.0,2014-07-03 00:00:00,4.0,2.5,2800,10786,1.0,0,0,3,1420,1380,1970,2014,1236,3,7,0,2014,1
3941,255000.0,2014-07-03 00:00:00,2.0,1.5,920,1598,2.0,0,0,3,920,0,1995,0,179,35,62,0,1995,1
3942,474000.0,2014-07-03 00:00:00,3.0,1.75,1530,8000,2.0,0,0,3,1530,0,1978,0,193,31,31,0,1978,1
3943,370000.0,2014-07-03 00:00:00,2.0,1.0,860,5040,1.0,0,0,3,860,0,1956,2001,4400,35,56,0,2001,1
3944,288000.0,2014-07-03 00:00:00,3.0,2.5,1520,3593,2.0,0,0,3,1520,0,2004,2003,1901,21,23,0,2003,1
3945,100000.0,2014-07-03 00:00:00,2.0,0.75,660,5240,1.0,0,0,4,660,0,1912,1989,3999,18,20,0,1989,1
3946,1150000.0,2014-07-03 00:00:00,5.0,2.5,3580,8921,2.0,0,0,3,3580,0,2000,0,3119,19,21,0,2000,1
3947,600000.0,2014-07-03 00:00:00,5.0,2.25,3000,13899,2.0,0,0,4,3000,0,1975,0,1377,31,31,0,1975,1
3948,515000.0,2014-07-03 00:00:00,5.0,3.25,2740,9629,1.0,0,0,5,1390,1350,1977,0,177,5,9,0,1977,1
3949,345000.0,2014-07-03 00:00:00,4.0,2.5,2040,5523,2.0,0,0,3,2040,0,1999,0,3335,6,66,0,1999,1
3950,975000.0,2014-07-03 00:00:00,6.0,2.75,2520,54160,2.0,1,4,3,2520,0,1954,2005,2831,35,65,0,2005,1
3951,850000.0,2014-07-03 00:00:00,3.0,2.0,2470,8800,2.0,0,0,3,2470,0,1961,2004,3048,23,25,0,2004,1
3952,439990.0,2014-07-03 00:00:00,3.0,2.5,1930,1348,2.0,0,0,3,1300,630,2005,0,2850,35,74,0,2005,1
3953,554950.0,2014-07-03 00:00:00,3.0,2.5,2950,10254,2.0,0,0,3,2950,0,2006,0,3120,32,37,0,2006,1
3954,605000.0,2014-07-03 00:00:00,3.0,2.5,2610,6405,2.0,0,0,3,2610,0,2001,0,3902,38,38,0,2001,1
3955,609000.0,2014-07-03 00:00:00,3.0,1.75,1630,1526,3.0,0,0,3,1630,0,2014,0,2944,35,47,0,2014,1
3956,425000.0,2014-07-03 00:00:00,3.0,1.5,1400,1022,3.0,0,0,3,1400,0,2007,0,57,35,54,0,2007,1
3957,399900.0,2014-07-03 00:00:00,2.0,1.75,1410,1005,1.5,0,0,3,900,510,2011,0,4412,16,17,0,2011,1
3958,1025000.0,2014-07-03 00:00:00,4.0,3.5,4370,10860,2.0,0,0,3,4370,0,2008,0,3549,32,37,0,2008,1
3959,2351956.0,2014-07-03 00:00:00,4.0,4.25,5010,19412,2.0,0,1,3,4000,1010,2014,0,3766,23,25,0,2014,1
3960,519995.0,2014-07-03 00:00:00,4.0,3.0,2590,6160,2.0,0,0,3,2590,0,2014,0,798,32,37,0,2014,1
3961,625000.0,2014-07-04 00:00:00,3.0,1.5,1300,7200,1.0,0,0,5,1300,0,1960,0,3718,19,21,0,1960,1
3962,600000.0,2014-07-04 00:00:00,3.0,2.5,2320,7609,2.0,0,0,3,2320,0,2003,0,4053,16,15,0,2003,1
3963,1200000.0,2014-07-05 00:00:00,4.0,2.5,2700,4275,2.0,0,0,3,2700,0,2004,2003,514,35,54,0,2003,1
3964,1738000.0,2014-07-05 00:00:00,4.0,2.25,2920,6513,2.0,0,0,4,2260,660,1937,0,1644,35,53,0,1937,1
3965,671000.0,2014-07-05 00:00:00,4.0,3.0,3130,5700,1.5,0,0,3,1750,1380,1953,0,3186,35,54,0,1953,1
3966,459500.0,2014-07-05 00:00:00,3.0,1.75,1470,4950,1.0,0,0,3,1030,440,1984,0,872,35,62,0,1984,1
3967,499000.0,2014-07-05 00:00:00,3.0,2.5,1540,1326,3.0,0,0,3,1390,150,1995,0,2473,35,58,0,1995,1
3968,1280000.0,2014-07-06 00:00:00,4.0,2.5,3160,4620,1.5,0,4,3,2020,1140,1917,2005,1345,35,55,0,2005,1
3969,395000.0,2014-07-06 00:00:00,3.0,1.75,1480,7700,1.0,0,0,3,1480,0,1975,0,738,19,22,0,1975,1
3970,861990.0,2014-07-07 00:00:00,5.0,2.75,3595,5639,2.0,0,0,3,3595,0,2014,0,4460,31,32,0,2014,1
3971,382500.0,2014-07-07 00:00:00,2.0,1.0,1190,4440,1.0,0,0,3,1190,0,1981,2013,3019,35,60,0,2013,1
3972,404950.0,2014-07-07 00:00:00,4.0,2.25,2340,217014,1.0,0,0,4,2340,0,1982,2011,1610,1,45,0,2011,1
3973,530000.0,2014-07-07 00:00:00,3.0,1.75,1320,2500,1.0,0,0,3,870,450,1918,0,1771,35,48,0,1918,1
3974,195000.0,2014-07-07 00:00:00,2.0,1.0,1190,27007,1.0,0,0,4,1190,0,1910,0,1721,16,15,0,1910,1
3975,747500.0,2014-07-07 00:00:00,4.0,2.25,2350,18600,2.0,0,0,4,2350,0,1977,0,1192,17,16,0,1977,1
3976,199990.0,2014-07-07 00:00:00,3.0,1.0,1100,8560,1.0,0,0,3,1100,0,1961,2004,1806,14,13,0,2004,1
3977,548800.0,2014-07-07 00:00:00,4.0,1.0,1660,4704,1.5,0,0,3,1260,400,1930,1997,4272,35,54,0,1997,1
3978,870000.0,2014-07-07 00:00:00,4.0,3.0,3040,36246,1.5,0,0,3,2680,360,1923,2014,1648,33,42,0,2014,1
3979,588000.0,2014-07-07 00:00:00,3.0,2.0,1860,4777,2.0,0,0,5,1860,0,1908,0,4186,35,54,0,1908,1
3980,775000.0,2014-07-07 00:00:00,4.0,3.25,4100,241322,2.0,0,0,3,2500,1600,1981,2013,1429,42,41,0,2013,1
3981,670000.0,2014-07-07 00:00:00,6.0,3.0,4050,36171,2.0,0,0,4,2620,1430,1970,0,940,16,15,0,1970,1
3982,445000.0,2014-07-07 00:00:00,2.0,2.0,1240,2500,2.0,0,0,3,1240,0,1985,0,2478,35,56,0,1985,1
3983,300000.0,2014-07-07 00:00:00,4.0,3.0,2200,10800,1.0,0,0,3,2200,0,1960,2012,1339,32,36,0,2012,1
3984,480000.0,2014-07-07 00:00:00,3.0,2.25,1680,9090,1.0,0,0,4,1130,550,1959,0,2604,3,7,0,1959,1
3985,300000.0,2014-07-07 00:00:00,3.0,1.0,930,5160,1.5,0,0,5,930,0,1919,1934,4277,35,49,0,1934,1
3986,360000.0,2014-07-07 00:00:00,3.0,1.5,1800,22000,2.0,0,0,3,1800,0,1931,0,2973,40,69,0,1931,1
3987,527000.0,2014-07-07 00:00:00,6.0,3.5,3000,8401,1.0,0,0,3,1500,1500,1979,2014,599,35,60,0,2014,1
3988,875000.0,2014-07-07 00:00:00,3.0,1.5,1820,12686,1.0,0,0,4,1820,0,1952,0,2100,3,3,0,1952,1
3989,266000.0,2014-07-07 00:00:00,4.0,2.25,1995,7102,2.0,0,0,4,1995,0,1981,0,2813,14,13,0,1981,1
3990,866000.0,2014-07-07 00:00:00,4.0,3.25,3990,9786,2.0,0,0,3,3990,0,2004,2003,4516,31,32,0,2003,1
3991,335950.0,2014-07-07 00:00:00,2.0,1.5,800,5192,1.0,0,0,5,800,0,1951,0,65,35,65,0,1951,1
3992,215000.0,2014-07-07 00:00:00,3.0,1.0,960,9563,1.0,0,0,5,960,0,1967,0,1180,14,13,0,1967,1
3993,481000.0,2014-07-07 00:00:00,4.0,2.5,2286,8269,2.0,0,0,3,2286,0,2002,0,1469,32,34,0,2002,1
3994,320000.0,2014-07-07 00:00:00,3.0,1.75,2220,11646,1.0,0,0,3,1270,950,1950,2005,3614,17,16,0,2005,1
3995,295000.0,2014-07-07 00:00:00,3.0,1.75,1940,7500,1.5,0,0,4,1940,0,1918,1985,1300,12,12,0,1985,1
3996,295000.0,2014-07-07 00:00:00,3.0,1.5,1640,7222,2.0,0,0,4,1640,0,1908,0,4346,35,51,0,1908,1
3997,320000.0,2014-07-07 00:00:00,3.0,1.0,1120,10576,1.0,0,0,4,1120,0,1969,0,1387,42,44,0,1969,1
3998,780000.0,2014-07-07 00:00:00,4.0,2.0,2600,4800,1.0,0,2,3,1400,1200,1953,0,1607,35,58,0,1953,1
3999,437500.0,2014-07-07 00:00:00,3.0,2.0,1490,4800,2.0,0,0,5,1490,0,1948,1985,2623,35,56,0,1985,1
4000,443000.0,2014-07-07 00:00:00,5.0,1.75,1650,3000,1.5,0,0,3,1650,0,1902,0,4163,35,64,0,1902,1
4001,575000.0,2014-07-07 00:00:00,4.0,2.5,2400,6137,2.0,0,0,3,2400,0,1990,2009,1905,33,42,0,2009,1
4002,245000.0,2014-07-07 00:00:00,2.0,1.0,1500,6685,1.0,0,0,3,1190,310,1926,2003,476,35,62,0,2003,1
4003,450000.0,2014-07-07 00:00:00,3.0,2.5,1990,12793,2.0,0,0,3,1990,0,1993,0,918,17,16,0,1993,1
4004,536000.0,2014-07-07 00:00:00,2.0,1.5,1130,746,2.0,0,0,3,1030,100,2009,0,3566,35,50,0,2009,1
4005,685000.0,2014-07-07 00:00:00,3.0,3.25,2030,11070,2.0,0,0,4,2030,0,1980,0,1249,31,31,0,1980,1
4006,373000.0,2014-07-07 00:00:00,4.0,1.75,1590,7920,2.0,0,0,4,1590,0,1960,2001,1129,36,62,0,2001,1
4007,450000.0,2014-07-07 00:00:00,3.0,1.75,1480,8394,1.0,0,0,4,1480,0,1971,0,3721,31,31,0,1971,1
4008,645000.0,2014-07-07 00:00:00,4.0,2.5,2690,18653,2.0,0,0,3,2690,0,1985,0,3138,33,42,0,1985,1
4009,1275000.0,2014-07-07 00:00:00,3.0,2.5,3870,46609,2.0,0,3,3,3870,0,1997,0,1277,3,7,0,1997,1
4010,230000.0,2014-07-07 00:00:00,3.0,1.0,1390,6000,1.0,0,0,3,1390,0,1954,2005,4290,32,34,0,2005,1
4011,593000.0,2014-07-07 00:00:00,3.0,2.75,1830,1850,2.0,0,0,3,1690,140,2011,0,1763,16,15,0,2011,1
4012,558000.0,2014-07-07 00:00:00,2.0,2.0,1580,5750,1.0,0,0,5,790,790,1910,0,3109,35,55,0,1910,1
4013,538250.0,2014-07-07 00:00:00,3.0,2.25,2590,15229,2.0,0,3,3,2590,0,1984,0,1970,10,73,0,1984,1
4014,475000.0,2014-07-07 00:00:00,5.0,2.5,2510,8050,1.0,0,0,4,1490,1020,1977,0,565,19,22,0,1977,1
4015,209950.0,2014-07-07 00:00:00,3.0,1.5,1180,7300,1.0,0,0,4,1180,0,1968,0,2265,1,1,0,1968,1
4016,410000.0,2014-07-07 00:00:00,3.0,2.25,1450,19206,2.0,0,0,3,1450,0,1989,0,240,33,42,0,1989,1
4017,1636000.0,2014-07-07 00:00:00,3.0,2.5,3110,6765,2.0,0,1,4,2550,560,1946,1989,4192,35,54,0,1989,1
4018,670000.0,2014-07-07 00:00:00,5.0,2.5,2860,68519,2.0,0,0,5,2860,0,1958,0,2998,38,38,0,1958,1
4019,821000.0,2014-07-07 00:00:00,3.0,2.75,2760,8476,1.0,0,0,4,1690,1070,1967,0,3867,23,25,0,1967,1
4020,665000.0,2014-07-07 00:00:00,5.0,2.0,2800,17788,1.0,0,0,4,1400,1400,1963,0,4002,19,21,0,1963,1
4021,339000.0,2014-07-07 00:00:00,3.0,2.5,1450,3748,2.0,0,0,3,1450,0,2004,2003,4043,38,38,0,2003,1
4022,631500.0,2014-07-07 00:00:00,4.0,2.0,2530,5650,1.5,0,0,4,1910,620,1910,0,2496,35,55,0,1910,1
4023,570000.0,2014-07-07 00:00:00,3.0,2.0,1640,2808,1.0,0,3,4,820,820,1924,0,2696,35,64,0,1924,1
4024,437000.0,2014-07-07 00:00:00,3.0,1.75,2220,17568,1.0,0,0,4,2220,0,1967,0,1219,42,41,0,1967,1
4025,542500.0,2014-07-07 00:00:00,3.0,2.5,2040,10086,2.0,0,0,3,2040,0,1987,2000,4242,31,31,0,2000,1
4026,229500.0,2014-07-07 00:00:00,3.0,1.0,1230,6000,1.0,0,0,4,1230,0,1967,0,1146,1,1,0,1967,1
4027,170500.0,2014-07-07 00:00:00,2.0,1.0,1060,7700,1.0,0,0,3,820,240,1981,2013,59,32,33,0,2013,1
4028,391500.0,2014-07-07 00:00:00,3.0,2.5,1920,9625,2.0,0,0,3,1920,0,1993,0,4450,27,27,0,1993,1
4029,296475.0,2014-07-07 00:00:00,3.0,2.5,1520,4170,2.0,0,0,3,1520,0,2004,2003,2108,21,23,0,2003,1
4030,1450000.0,2014-07-07 00:00:00,4.0,3.25,3770,4103,2.0,0,0,5,2710,1060,1925,0,3121,35,52,0,1925,1
4031,888550.0,2014-07-07 00:00:00,3.0,2.5,3540,38322,2.0,0,0,3,3540,0,1989,0,1856,31,32,0,1989,1
4032,1360000.0,2014-07-07 00:00:00,4.0,3.0,5430,108900,2.0,0,0,4,5430,0,1987,0,1925,31,32,0,1987,1
4033,328000.0,2014-07-07 00:00:00,3.0,2.0,2250,7904,1.5,0,0,3,2250,0,1998,2006,1011,1,0,0,2006,1
4034,300000.0,2014-07-07 00:00:00,4.0,2.5,2090,5195,2.0,0,0,3,2090,0,2007,0,1930,18,19,0,2007,1
4035,500000.0,2014-07-07 00:00:00,3.0,2.5,1720,3012,2.0,0,0,3,1720,0,2011,0,805,35,62,0,2011,1
4036,494815.0,2014-07-07 00:00:00,3.0,2.5,1910,2091,2.0,0,0,3,1910,0,2014,0,598,16,17,0,2014,1
4037,378000.0,2014-07-07 00:00:00,3.0,2.5,1601,2491,3.0,0,0,3,1536,65,2007,0,506,35,60,0,2007,1
4038,505000.0,2014-07-07 00:00:00,2.0,2.25,1060,1209,2.0,0,0,3,940,120,2006,0,1653,35,46,0,2006,1
4039,680000.0,2014-07-07 00:00:00,4.0,2.75,2330,3920,2.0,0,0,3,2330,0,2005,0,2853,16,17,0,2005,1
4040,351999.0,2014-07-07 00:00:00,3.0,2.5,2370,4200,2.0,0,0,3,2370,0,2014,0,2252,21,23,0,2014,1
4041,510000.0,2014-07-07 00:00:00,3.0,2.5,1420,1237,3.0,0,0,3,1420,0,2014,0,1911,35,50,0,2014,1
4042,1300000.0,2014-07-07 00:00:00,4.0,2.25,2360,4000,2.0,0,0,3,2360,0,2013,1923,1499,35,53,0,1923,1
4043,374000.0,2014-07-07 00:00:00,2.0,1.5,1260,1575,2.0,0,0,3,1260,0,2001,0,2495,35,64,0,2001,1
4044,509900.0,2014-07-07 00:00:00,3.0,2.5,3030,9053,2.0,0,0,3,3030,0,2009,0,3523,32,37,0,2009,1
4045,230000.0,2014-07-07 00:00:00,3.0,1.75,1140,1201,2.0,0,0,3,1140,0,2014,0,3273,35,51,0,2014,1
4046,527700.0,2014-07-08 00:00:00,5.0,2.5,2820,9375,1.0,0,0,4,1550,1270,1968,0,1115,3,5,0,1968,1
4047,438000.0,2014-07-08 00:00:00,2.0,2.0,1270,1372,3.0,0,0,3,1270,0,2000,0,4237,35,54,0,2000,1
4048,900000.0,2014-07-08 00:00:00,3.0,2.5,3180,12600,2.0,0,0,4,3180,0,1978,2000,2558,33,42,0,2000,1
4049,1131000.0,2014-07-08 00:00:00,3.0,2.25,2790,13791,1.0,0,3,3,2790,0,2006,0,1438,26,68,0,2006,1
4050,439000.0,2014-07-08 00:00:00,4.0,2.25,2570,9503,2.0,0,0,3,2570,0,1980,0,1516,5,9,0,1980,1
4051,315000.0,2014-07-08 00:00:00,2.0,1.0,1080,2674,1.0,0,0,4,720,360,1919,1985,3416,35,51,0,1985,1
4052,765000.0,2014-07-08 00:00:00,4.0,4.0,3010,7221,2.0,0,0,3,3010,0,2004,2003,2465,33,43,0,2003,1
4053,332000.0,2014-07-08 00:00:00,3.0,2.25,2120,14915,1.0,0,0,3,1720,400,1979,2014,2424,1,0,0,2014,1
4054,600000.0,2014-07-08 00:00:00,3.0,2.25,1900,46609,1.5,0,0,4,1440,460,1969,0,1348,42,41,0,1969,1
4055,378500.0,2014-07-08 00:00:00,3.0,2.5,2860,43821,2.0,0,0,4,2860,0,1990,0,966,1,45,0,1990,1
4056,190000.0,2014-07-08 00:00:00,3.0,1.0,910,10575,1.0,0,0,4,910,0,1968,0,2211,14,2,0,1968,1
4057,645000.0,2014-07-08 00:00:00,4.0,2.5,2850,37522,2.0,0,0,3,2850,0,1987,2000,2261,33,43,0,2000,1
4058,780000.0,2014-07-08 00:00:00,2.0,2.5,2560,2500,2.0,0,0,5,1690,870,1901,0,3165,35,53,0,1901,1
4059,370000.0,2014-07-08 00:00:00,3.0,1.75,1570,16817,2.0,0,0,3,1570,0,1982,0,3250,27,27,0,1982,1
4060,875000.0,2014-07-08 00:00:00,4.0,3.5,3110,108464,2.0,0,2,4,3110,0,1979,0,2076,33,43,0,1979,1
4061,1049000.0,2014-07-08 00:00:00,4.0,3.75,4740,126759,2.0,0,0,4,4740,0,1991,0,2368,16,15,0,1991,1
4062,479000.0,2014-07-08 00:00:00,3.0,1.0,1340,13750,1.0,0,0,4,1340,0,1955,2009,848,3,5,0,2009,1
4063,245000.0,2014-07-08 00:00:00,4.0,2.25,2600,6390,1.0,0,0,3,1390,1210,1978,0,2350,14,13,0,1978,1
4064,542000.0,2014-07-08 00:00:00,3.0,1.75,1070,8030,1.0,0,0,3,1070,0,1966,2014,780,31,31,0,2014,1
4065,557500.0,2014-07-08 00:00:00,3.0,2.25,1820,9670,2.0,0,0,3,1820,0,1984,0,1334,31,31,0,1984,1
